date,av_eurusd_close
2020-04-24,1.08242
2020-04-23,1.07798
2020-04-22,1.08229
2020-04-21,1.08537
2020-04-20,1.08641
2020-04-17,1.08735
2020-04-16,1.08601
2020-04-15,1.09010
2020-04-14,1.09830
2020-04-13,1.09146
2020-04-10,1.09317
2020-04-09,1.09262
2020-04-08,1.08590
2020-04-07,1.08920
2020-04-06,1.07849
2020-04-03,1.08124
2020-04-02,1.08495
2020-04-01,1.09555
2020-03-31,1.10230
2020-03-30,1.10414
2020-03-27,1.11400
2020-03-26,1.10343
2020-03-25,1.08806
2020-03-24,1.08100
2020-03-23,1.07449
2020-03-20,1.06929
2020-03-19,1.06635
2020-03-18,1.09326
2020-03-17,1.10150
2020-03-16,1.11677
2020-03-13,1.11050
2020-03-12,1.11757
2020-03-11,1.12583
2020-03-10,1.13070
2020-03-09,1.14381
2020-03-06,1.12850
2020-03-05,1.12310
2020-03-04,1.11332
2020-03-03,1.11690
2020-03-02,1.11388
2020-02-28,1.10289
2020-02-27,1.10024
2020-02-26,1.08820
2020-02-25,1.08804
2020-02-24,1.08519
2020-02-21,1.08471
2020-02-20,1.07868
2020-02-19,1.08082
2020-02-18,1.07942
2020-02-17,1.08364
2020-02-14,1.08301
2020-02-13,1.08399
2020-02-12,1.08714
2020-02-11,1.09187
2020-02-10,1.09100
2020-02-07,1.09440
2020-02-06,1.09800
2020-02-05,1.09995
2020-02-04,1.10443
2020-02-03,1.10588
2020-01-31,1.10917
2020-01-30,1.10309
2020-01-29,1.10090
2020-01-28,1.10217
2020-01-27,1.10180
2020-01-24,1.10251
2020-01-23,1.10554
2020-01-22,1.10920
2020-01-21,1.10824
2020-01-20,1.10964
2020-01-17,1.10880
2020-01-16,1.11368
2020-01-15,1.11517
2020-01-14,1.11260
2020-01-13,1.11352
2020-01-10,1.11200
2020-01-09,1.11060
2020-01-08,1.11097
2020-01-07,1.11477
2020-01-06,1.11955
2020-01-03,1.11598
2020-01-02,1.11713
2020-01-01,1.12145
2019-12-31,1.12129
2019-12-30,1.11989
2019-12-27,1.11754
2019-12-26,1.10953
2019-12-25,1.10910
2019-12-24,1.10877
2019-12-23,1.10899
2019-12-20,1.10768
2019-12-19,1.11237
2019-12-18,1.11150
2019-12-17,1.11527
2019-12-16,1.11372
2019-12-13,1.11223
2019-12-12,1.11834
2019-12-11,1.11328
2019-12-10,1.10929
2019-12-09,1.10647
2019-12-06,1.10564
2019-12-05,1.11039
2019-12-04,1.10780
2019-12-03,1.10816
2019-12-02,1.10762
2019-11-29,1.10173
2019-11-28,1.10090
2019-11-27,1.10054
2019-11-26,1.10234
2019-11-25,1.10137
2019-11-22,1.10220
2019-11-21,1.10610
2019-11-20,1.10760
2019-11-19,1.10774
2019-11-18,1.10714
2019-11-15,1.10512
2019-11-14,1.10217
2019-11-13,1.10080
2019-11-12,1.10109
2019-11-11,1.10314
2019-11-08,1.10189
2019-11-07,1.10491
2019-11-06,1.10673
2019-11-05,1.10750
2019-11-04,1.11218
2019-11-01,1.11640
2019-10-31,1.11514
2019-10-30,1.11528
2019-10-29,1.11117
2019-10-28,1.10978
2019-10-25,1.10799
2019-10-24,1.11034
2019-10-23,1.11321
2019-10-22,1.11306
2019-10-21,1.11495
2019-10-18,1.11820
2019-10-17,1.11244
2019-10-16,1.10747
2019-10-15,1.10326
2019-10-14,1.10276
2019-10-11,1.10350
2019-10-10,1.10071
2019-10-09,1.09847
2019-10-08,1.09582
2019-10-07,1.09719
2019-10-04,1.09750
2019-10-03,1.09719
2019-10-02,1.09594
2019-10-01,1.09312
2019-09-30,1.08983
2019-09-27,1.09394
2019-09-26,1.09201
2019-09-25,1.09491
2019-09-24,1.10188
2019-09-23,1.09952
2019-09-20,1.10170
2019-09-19,1.10447
2019-09-18,1.10313
2019-09-17,1.10710
2019-09-16,1.10048
2019-09-13,1.10710
2019-09-12,1.10581
2019-09-11,1.10102
2019-09-10,1.10480
2019-09-09,1.10487
2019-09-06,1.10289
2019-09-05,1.10350
2019-09-04,1.10337
2019-09-03,1.09709
2019-09-02,1.09662
2019-08-30,1.09890
2019-08-29,1.10577
2019-08-28,1.10830
2019-08-27,1.10911
2019-08-26,1.10994
2019-08-23,1.11431
2019-08-22,1.10820
2019-08-21,1.10910
2019-08-20,1.10990
2019-08-19,1.10813
2019-08-16,1.10900
2019-08-15,1.11099
2019-08-14,1.11438
2019-08-13,1.11739
2019-08-12,1.12143
2019-08-09,1.11970
2019-08-08,1.11853
2019-08-07,1.12050
2019-08-06,1.12012
2019-08-05,1.12245
2019-08-02,1.11083
2019-08-01,1.10781
2019-07-31,1.10790
2019-07-30,1.11577
2019-07-29,1.11465
2019-07-26,1.11278
2019-07-25,1.11462
2019-07-24,1.11400
2019-07-23,1.11518
2019-07-22,1.12085
2019-07-19,1.12211
2019-07-18,1.12491
2019-07-17,1.12268
2019-07-16,1.12105
2019-07-15,1.12609
2019-07-12,1.12700
2019-07-11,1.12564
2019-07-10,1.12594
2019-07-09,1.12056
2019-07-08,1.12160
2019-07-05,1.12245
2019-07-04,1.12862
2019-07-03,1.12872
2019-07-02,1.12898
2019-07-01,1.12858
2019-06-28,1.13733
2019-06-27,1.13681
2019-06-26,1.13729
2019-06-25,1.13655
2019-06-24,1.13971
2019-06-21,1.13685
2019-06-20,1.12910
2019-06-19,1.12357
2019-06-18,1.11950
2019-06-17,1.12210
2019-06-14,1.12089
2019-06-13,1.12779
2019-06-12,1.12925
2019-06-11,1.13278
2019-06-10,1.13146
2019-06-07,1.13330
2019-06-06,1.12773
2019-06-05,1.12279
2019-06-04,1.12524
2019-06-03,1.12450
2019-05-31,1.11686
2019-05-30,1.11328
2019-05-29,1.11370
2019-05-28,1.11652
2019-05-27,1.11931
2019-05-24,1.12020
2019-05-23,1.11820
2019-05-22,1.11564
2019-05-21,1.11633
2019-05-20,1.11679
2019-05-17,1.11581
2019-05-16,1.11737
2019-05-15,1.12060
2019-05-14,1.12069
2019-05-13,1.12308
2019-05-10,1.12379
2019-05-09,1.12188
2019-05-08,1.11974
2019-05-07,1.11927
2019-05-06,1.11980
2019-05-03,1.11933
2019-05-02,1.11745
2019-05-01,1.12032
2019-04-30,1.12109
2019-04-29,1.11840
2019-04-26,1.11490
2019-04-25,1.11368
2019-04-24,1.11577
2019-04-23,1.12216
2019-04-22,1.12597
2019-04-19,1.12449
2019-04-18,1.12365
2019-04-17,1.12983
2019-04-16,1.12800
2019-04-15,1.13021
2019-04-12,1.12984
2019-04-11,1.12580
2019-04-10,1.12750
2019-04-09,1.12663
2019-04-08,1.12562
2019-04-05,1.12120
2019-04-04,1.12215
2019-04-03,1.12418
2019-04-02,1.12041
2019-04-01,1.12061
2019-03-29,1.12170
2019-03-28,1.12281
2019-03-27,1.12493
2019-03-26,1.12752
2019-03-25,1.13144
2019-03-22,1.13000
2019-03-21,1.13750
2019-03-20,1.14202
2019-03-19,1.13534
2019-03-18,1.13344
2019-03-15,1.13240
2019-03-14,1.13056
2019-03-13,1.13372
2019-03-12,1.12894
2019-03-11,1.12630
2019-03-08,1.12347
2019-03-07,1.11909
2019-03-06,1.13080
2019-03-05,1.12988
2019-03-04,1.13355
2019-03-01,1.13620
2019-02-28,1.13709
2019-02-27,1.13720
2019-02-26,1.13928
2019-02-25,1.13593
2019-02-22,1.13344
2019-02-21,1.13360
2019-02-20,1.13448
2019-02-19,1.13388
2019-02-18,1.13096
2019-02-15,1.12940
2019-02-14,1.12945
2019-02-13,1.12561
2019-02-12,1.13292
2019-02-11,1.12770
2019-02-08,1.13210
2019-02-07,1.13419
2019-02-06,1.13676
2019-02-05,1.14040
2019-02-04,1.14349
2019-02-01,1.14537
2019-01-31,1.14459
2019-01-30,1.14800
2019-01-29,1.14340
2019-01-28,1.14273
2019-01-25,1.14050
2019-01-24,1.13013
2019-01-23,1.13797
2019-01-22,1.13626
2019-01-21,1.13696
2019-01-18,1.13600
2019-01-17,1.13873
2019-01-16,1.13946
2019-01-15,1.14057
2019-01-14,1.14659
2019-01-11,1.14640
2019-01-10,1.14972
2019-01-09,1.15482
2019-01-08,1.14404
2019-01-07,1.14751
2019-01-04,1.13942
2019-01-03,1.13932
2019-01-02,1.13369
2019-01-01,1.14609
2018-12-31,1.14660
2018-12-28,1.14415
2018-12-27,1.14291
2018-12-26,1.13552
2018-12-25,1.14063
2018-12-24,1.14000
2018-12-21,1.13670
2018-12-20,1.14482
2018-12-19,1.13798
2018-12-18,1.13700
2018-12-17,1.13472
2018-12-14,1.13070
2018-12-13,1.13565
2018-12-12,1.13708
2018-12-11,1.13194
2018-12-10,1.13500
2018-12-07,1.13892
2018-12-06,1.13769
2018-12-05,1.13472
2018-12-04,1.13406
2018-12-03,1.13536
2018-11-30,1.13192
2018-11-29,1.13880
2018-11-28,1.13676
2018-11-27,1.12938
2018-11-26,1.13303
2018-11-23,1.13365
2018-11-22,1.14031
2018-11-21,1.13841
2018-11-20,1.13666
2018-11-19,1.14524
2018-11-16,1.14180
2018-11-15,1.13229
2018-11-14,1.13133
2018-11-13,1.12988
2018-11-12,1.12193
2018-11-09,1.13330
2018-11-08,1.13638
2018-11-07,1.14300
2018-11-06,1.14192
2018-11-05,1.14081
2018-11-02,1.13870
2018-11-01,1.14042
2018-10-31,1.13168
2018-10-30,1.13428
2018-10-29,1.13728
2018-10-26,1.14000
2018-10-25,1.13738
2018-10-24,1.13989
2018-10-23,1.14690
2018-10-22,1.14655
2018-10-19,1.15129
2018-10-18,1.14554
2018-10-17,1.14970
2018-10-16,1.15736
2018-10-15,1.15836
2018-10-12,1.15585
2018-10-11,1.15921
2018-10-10,1.15355
2018-10-09,1.14952
2018-10-08,1.14922
2018-10-05,1.15229
2018-10-04,1.15163
2018-10-03,1.14836
2018-10-02,1.15500
2018-10-01,1.15754
2018-09-28,1.16000
2018-09-27,1.16346
2018-09-26,1.17490
2018-09-25,1.17662
2018-09-24,1.17500
2018-09-21,1.17474
2018-09-20,1.17792
2018-09-19,1.16707
2018-09-18,1.16788
2018-09-17,1.16705
2018-09-14,1.16246
2018-09-13,1.16896
2018-09-12,1.16275
2018-09-11,1.16020
2018-09-10,1.15944
2018-09-07,1.15521
2018-09-06,1.16240
2018-09-05,1.16323
2018-09-04,1.15830
2018-09-03,1.16170
2018-08-31,1.15990
2018-08-30,1.16628
2018-08-29,1.17062
2018-08-28,1.16932
2018-08-27,1.16804
2018-08-24,1.16210
2018-08-23,1.15401
2018-08-22,1.15968
2018-08-21,1.15744
2018-08-20,1.14918
2018-08-17,1.14370
2018-08-16,1.13737
2018-08-15,1.13455
2018-08-14,1.13496
2018-08-13,1.14049
2018-08-10,1.14115
2018-08-09,1.15204
2018-08-08,1.16119
2018-08-07,1.15997
2018-08-06,1.15564
2018-08-03,1.15650
2018-08-02,1.15854
2018-08-01,1.16629
2018-07-31,1.16865
2018-07-30,1.17080
2018-07-27,1.16590
2018-07-26,1.16413
2018-07-25,1.17312
2018-07-24,1.16815
2018-07-23,1.16914
2018-07-20,1.17180
2018-07-19,1.16440
2018-07-18,1.16434
2018-07-17,1.16579
2018-07-16,1.17102
2018-07-13,1.16843
2018-07-12,1.16637
2018-07-11,1.16757
2018-07-10,1.17357
2018-07-09,1.17491
2018-07-06,1.17462
2018-07-05,1.16911
2018-07-04,1.16590
2018-07-03,1.16587
2018-07-02,1.16390
2018-06-29,1.16839
2018-06-28,1.15644
2018-06-27,1.15596
2018-06-26,1.16497
2018-06-25,1.17020
2018-06-22,1.16536
2018-06-21,1.16095
2018-06-20,1.15765
2018-06-19,1.15884
2018-06-18,1.16212
2018-06-15,1.16090
2018-06-14,1.15820
2018-06-13,1.17987
2018-06-12,1.17457
2018-06-11,1.17750
2018-06-08,1.17677
2018-06-07,1.17969
2018-06-06,1.17815
2018-06-05,1.17203
2018-06-04,1.16991
2018-06-01,1.16588
2018-05-31,1.17048
2018-05-30,1.16640
2018-05-29,1.15409
2018-05-28,1.16264
2018-05-25,1.16500
2018-05-24,1.17214
2018-05-23,1.17040
2018-05-22,1.17822
2018-05-21,1.17953
2018-05-18,1.17699
2018-05-17,1.17970
2018-05-16,1.18151
2018-05-15,1.18175
2018-05-14,1.19285
2018-05-11,1.19415
2018-05-10,1.19178
2018-05-09,1.18530
2018-05-08,1.18595
2018-05-07,1.19220
2018-05-04,1.19585
2018-05-03,1.19857
2018-05-02,1.19539
2018-05-01,1.19892
2018-04-30,1.20805
2018-04-27,1.21250
2018-04-26,1.21036
2018-04-25,1.21687
2018-04-24,1.22326
2018-04-23,1.22098
2018-04-20,1.22864
2018-04-19,1.23419
2018-04-18,1.23791
2018-04-17,1.23718
2018-04-16,1.23814
2018-04-13,1.23283
2018-04-12,1.23285
2018-04-11,1.23699
2018-04-10,1.23560
2018-04-09,1.23210
2018-04-06,1.22825
2018-04-05,1.22435
2018-04-04,1.22845
2018-04-03,1.22722
2018-04-02,1.23009
2018-03-30,1.23230
2018-03-29,1.23030
2018-03-28,1.23095
2018-03-27,1.24060
2018-03-26,1.24510
2018-03-23,1.23524
2018-03-22,1.23194
2018-03-21,1.23421
2018-03-20,1.22453
2018-03-19,1.23348
2018-03-16,1.22850
2018-03-15,1.23058
2018-03-14,1.23680
