date,dtwexbgs,exy,dxy_exy_ratio,exy_dxy_ratio,dxy_exy_spread,dxy_exy_momentum,exy_dxy_momentum
2014-09-22,96.4625,77.94839816041781,1.2375174125,0.8080694379724536,18.514101839582196,-0.002645880707914494,0.002652899964751043
2014-09-23,96.5112,77.77259293824855,1.2409410096000002,0.805840078024608,18.738607061751452,-0.002979172681380815,0.002988074671812946
2014-09-24,96.6574,78.1983109164842,1.2360548312,0.8090255988313798,18.459089083515792,-0.007060174455507773,0.007110374943049669
2014-09-25,96.8988,78.44367743959837,1.2352659024,0.8095423002100994,18.45512256040162,-0.0068034502110946304,0.006850054213882295
2014-09-26,97.208,78.82705344474223,1.233180688,0.8109111744377235,18.380946555257765,-0.007747660744006346,0.007808155685292473
2014-09-29,97.3523,78.72156183578683,1.2366662669,0.8086255983247117,18.63073816421317,-0.0037378069475664244,0.0037518305659218765
2014-09-30,97.5261,79.18910357934749,1.2315595907999999,0.8119785737289555,18.33699642065251,-0.004032304363171035,0.0040486296702553215
2014-10-01,97.5387,79.25186241876683,1.2307433166000001,0.8125171077609895,18.286837581233172,-0.005473939866684319,0.005504068808363405
2014-10-02,97.3062,78.92659826361485,1.2328695539999999,0.8111158206117888,18.379601736385155,-0.0065043024104763925,0.006546885332525898
2014-10-03,97.9846,79.89134776703682,1.2264732382,0.8153459601512566,18.09325223296318,-0.00775175401458339,0.007812313144363259
2014-10-06,97.5513,79.41550190597204,1.2283659696000002,0.8140896318754547,18.13579809402796,-0.005585787470206882,0.005617163753117049
2014-10-07,97.4459,79.2016473942658,1.2303519334,0.8127755749012099,18.24425260573419,-0.002293868714882241,0.002299142646269514
2014-10-08,97.4945,78.84569896712135,1.2365227435,0.8087194556320751,18.64880103287865,-0.00011605669519865192,0.00011607016591841379
2014-10-09,97.1711,78.84569896712135,1.2324210612999997,0.8114109953177576,18.325401032878645,0.0006994955878993903,-0.0006990066358418812
2014-10-10,97.4144,79.13896802785692,1.2309283584,0.8123949644801685,18.275431972143082,0.0001503496281507477,-0.00015032702653805519
2014-10-13,97.4144,79.13896802785692,1.2309283584,0.8123949644801685,18.275431972143082,-0.001574534462061905,0.0015770175305112044
2014-10-14,97.3943,78.98894154818325,1.2330118380000001,0.8110222215076575,18.405358451816753,0.0053312209319758,-0.005302949735345508
2014-10-15,97.3532,78.25950853028642,1.2439791896,0.8038719685668928,19.093691469713576,0.01271056052219044,-0.012551029897067911
2014-10-16,97.2869,78.05182641273807,1.2464397628,0.8022850600927572,19.235073587261937,0.013075794789497497,-0.01290702517694109
2014-10-17,97.3067,78.40062720501764,1.2411469585000001,0.8057063614840256,18.906072794982364,0.0037396926375259376,-0.003725759442369969
2014-10-20,97.2874,78.22889775483064,1.2436248342,0.8041010218674838,19.058502245169365,0.009090864520103326,-0.00900896523766126
2014-10-21,97.2488,78.59163784973279,1.2373937312,0.8081502069920944,18.65716215026721,0.005252436306207198,-0.005224992366601122
2014-10-22,97.459,79.00142202559645,1.2336360220000002,0.8106118678171995,18.45757797440355,0.002199692274146514,-0.00219486424821691
2014-10-23,97.6047,79.00142202559645,1.2354802926,0.8094018221007437,18.60327797440354,0.0020019715333825516,-0.0019979716510127865
2014-10-24,97.4772,78.89546351084812,1.2355235100000002,0.8093735100192467,18.58173648915188,-0.0067972838056228335,0.006843803077450028
2014-10-27,97.5423,78.66582756450597,1.2399577176,0.8064791128003541,18.876472435494023,-0.005200448022805837,0.005227634062027642
2014-10-28,97.2173,78.44983133286264,1.2392289230999998,0.806953405750444,18.76746866713735,-0.0015453733233318223,0.00154776519838018
2014-10-29,97.0145,78.35762419683435,1.238099049,0.8076898215919719,18.656875803165647,-0.004443289525940308,0.004463120462343539
2014-10-30,97.456,79.22674694977025,1.230089632,0.8129488892399672,18.229253050229758,-0.005902809280370791,0.005937859331538675
2014-10-31,98.1163,79.80845969672787,1.2293972389999996,0.8134067397234493,18.30784030327213,-0.0034360078049022746,0.00344785466042552
2014-11-03,98.5336,80.08328661808281,1.2303890632,0.8127510475419837,18.450313381917198,-0.004120850353092731,0.004137902028126472
2014-11-04,98.5576,79.65588657001751,1.2372921104,0.8082165816742445,18.90171342998248,0.0014314583135692782,-0.0014294121696356576
2014-11-05,98.8086,80.0768737988469,1.2339217967999998,0.8104241310862303,18.731726201153094,-0.004867844051717363,0.0048916558696454615
2014-11-06,99.1325,80.55421298533912,1.230630855,0.8125913599005283,18.578287014660873,-0.006938240336169077,0.006986715849896186
2014-11-07,99.0236,80.50233456770246,1.2300711592,0.8129610978362982,18.52126543229754,-0.006484044880321949,0.006526362105116812
2014-11-10,98.9305,80.48289738430584,1.2292114625,0.8135296737033154,18.44760261569415,-0.000713906919589613,0.0007144169467911965
2014-11-11,98.9305,80.48289738430584,1.2292114625,0.8135296737033154,18.44760261569415,-0.00015111185718197362,0.0001511346954266024
2014-11-12,98.8897,80.28259473346179,1.2317701032,0.8118398046860471,18.607105266538213,0.0011224417066972858,-0.001121183243863455
2014-11-13,99.1045,80.1538954793203,1.236427742,0.8087815939671791,18.950604520679704,-0.0006985968735552239,0.0006990852523269808
2014-11-14,99.0917,80.0384184408516,1.2380516998000002,0.8077207116322719,19.053281559148402,0.003346973050245783,-0.003335808190132461
2014-11-17,99.2188,80.34064433196755,1.2349764036,0.809732070252488,18.87815566803245,0.003531155246387696,-0.0035187300642606223
2014-11-18,99.0185,79.78299026647518,1.2410978790000002,0.8057382233267034,19.23550973352482,0.008964294234141468,-0.0088846496207734
2014-11-19,99.2424,79.69397513547976,1.2452936352,0.803023457065526,19.548424864520243,0.013083324709071364,-0.012914361918678896
2014-11-20,99.2554,79.83394539358135,1.2432731404,0.8043284838263848,19.42145460641865,0.011439592233708051,-0.011310208065362093
2014-11-21,99.2894,80.68420203324189,1.2305928236,0.8126164729894821,18.605197966758112,-0.0009557624405247545,0.0009566767962743139
2014-11-24,99.4227,80.46994447573832,1.2355258929,0.8093719490190702,18.95275552426169,-0.0007293989526159228,0.0007299313637880722
2014-11-25,99.2837,80.17960230917254,1.2382663064000001,0.8075807238164224,19.10409769082746,0.00017334219567288756,-0.00017331215336369166
2014-11-26,99.1893,79.98080460689435,1.2401638178999999,0.8063450856785395,19.20849539310565,0.004200415720396311,-0.004182846028183529
2014-11-27,99.1893,79.98080460689435,1.2401638178999999,0.8063450856785395,19.20849539310565,-0.000752608731192872,0.000753175577708598
2014-11-28,100.0719,80.39877793857532,1.2446942922000002,0.8034101275040778,19.673122061424678,-0.0004812864878278589,0.00048151823604847266
2014-12-01,99.8964,80.06405124099278,1.2477060360000003,0.8014708361962272,19.832348759007218,0.0035655041969089307,-0.0035528365433026288
2014-12-02,100.4478,80.71025020177562,1.244548242,0.8035044092730316,19.73754979822438,0.011340402879300493,-0.011213240217650022
2014-12-03,100.5696,81.27438231469442,1.2374083583999997,0.8081406539818635,19.295217685305573,0.001523614770696069,-0.001521296900268032
2014-12-04,100.3931,80.43758043758044,1.2480870192,0.8012261842455352,19.955519562419568,0.007931018351417185,-0.007868612243315254
2014-12-05,101.0989,81.27438231469442,1.2439208655999998,0.803909659894365,19.82451768530558,0.00302947694955491,-0.003020326938713902
2014-12-08,101.31,81.35372600065082,1.24530252,0.803017727772686,19.95627399934918,0.004143567185101116,-0.004126468884043
2014-12-09,100.8095,80.54772452678212,1.2515499425,0.799009265265497,20.26177547321788,0.005507898881646378,-0.005477728109120061
2014-12-10,101.0212,80.48289738430584,1.2551884099999997,0.7966931434620242,20.53830261569415,0.0059969045465124715,-0.005961156062618378
2014-12-11,101.4448,80.66467693796886,1.2576111856,0.7951583219442383,20.780123062031137,0.010496132780684952,-0.010387108312628124
2014-12-12,101.3735,80.10253123998719,1.2655467740000002,0.7901722959154728,21.27096876001282,0.02273979758499789,-0.022234196458076005
2014-12-15,101.674,80.19246190858058,1.2678747800000003,0.7887214224735978,21.481538091419424,0.015854472080547577,-0.015607030845743441
2014-12-16,101.526,79.9744081893794,1.2694811039999998,0.7877234224669484,21.551591810620593,0.02054812255896299,-0.02013439847151921
2014-12-17,101.5527,80.60615831049492,1.2598627962,0.793737225209127,20.946541689505082,0.011692159909866717,-0.011557033229266378
2014-12-18,101.7531,81.36034496786266,1.2506473521,0.7995859091060877,20.392755032137345,-0.0007211780923396249,0.0007216985655342789
2014-12-19,102.0483,81.73273395995095,1.2485609505000002,0.8009220531841388,20.31556604004905,-0.005280051542221886,0.005308078470134481
2014-12-22,101.9942,81.61932745674176,1.2496329384,0.8002349884281827,20.37487254325825,-0.00634396965560835,0.006384472555769127
2014-12-23,102.348,82.10180623973727,1.24659864,0.8021828100181466,20.246193760262727,-0.014972290546094169,0.01519986737672041
2014-12-24,102.3028,82.04791598293403,1.2468665264,0.8020104628899114,20.254884017065976,-0.01656965966307833,0.016848839194244736
2014-12-25,102.3028,82.04791598293403,1.2468665264,0.8020104628899114,20.254884017065976,-0.017814032464716134,0.01813712784903565
2014-12-26,102.3028,82.04791598293403,1.2468665264,0.8020104628899114,20.254884017065976,-0.010315623129121154,0.01042314435814018
2014-12-29,102.3767,82.10854749979472,1.2468458293,0.8020237759157575,20.268152500205275,-0.0030396440640255706,0.00304891167028587
2014-12-30,102.1019,82.1422704123542,1.2429885306000001,0.8045126526769256,19.959629587645807,-0.004463073987512112,0.004483082315578812
2014-12-31,102.2843,82.63779852904719,1.2377423143,0.8079226091301127,19.646501470952813,-0.00951529343906743,0.009606704047057324
2015-01-01,102.2843,82.63779852904719,1.2377423143,0.8079226091301127,19.646501470952813,-0.007104392236461976,0.007155225766850126
2015-01-02,102.9027,83.22929671244277,1.2363759405,0.8088154801812079,19.67340328755722,-0.00841355965364532,0.008484948272090787
